,0
0,46.47174477008709
1,45.22094382087834
2,51.95280934362217
3,51.67001483310352
4,54.20962699179205
5,53.64149454084918
6,53.55478484148165
7,53.49033086708175
8,52.41230038181678
9,55.351483183673004
10,53.687368668831866
11,53.95938542517603
12,60.73519435915372
13,63.44262194941963
14,30.140410255074475
15,43.323851929266354
16,33.68788638369384
17,25.71608911501475
18,22.41797614935693
19,22.788041009186706
20,25.887232955334312
21,30.43909506148301
22,25.269389801762067
23,52.96961156513707
24,59.62714637232396
25,55.185898795473996
26,57.43490873302291
27,60.976658807528395
28,62.845473051902886
29,61.87487398246397
30,57.51295472461451
31,57.38891758086887
32,56.46490613842221
33,57.86196667529993
34,51.64540977721842
35,57.78760562083967
36,55.8581707627872
37,57.14937568140627
38,63.334181761354856
39,59.747319888047706
40,61.55751302985965
41,56.13131210062345
42,62.09806374079555
43,52.06651718440939
44,66.34558371493814
45,52.190863074834276
46,55.45030109194872
47,58.21131376118866
48,60.54455723634993
49,50.39690294114052
50,55.152545244380676
51,53.46097522873563
52,57.08528773779624
53,50.53133363482121
54,55.514949391832985
55,50.12213051934552
56,27.745124779933494
57,20.42385184552655
58,21.980957843919555
59,24.378414222349292
60,27.162365809265694
61,28.616822358858613
62,20.935354331625724
63,20.818996329584877
64,19.61629929192074
65,19.106006055359778
66,18.284318083366756
67,18.536067484378457
68,21.919727173441558
69,16.392210761823527
70,22.303883141283414
71,17.996596355281433
72,16.114735359256585
73,19.423952625385432
74,15.61636004356616
75,13.592468952156295
76,55.43201936649735
77,59.94669463490761
78,51.59500238537415
79,48.96451570163609
80,20.466174108149595
81,46.35239714573695
82,47.85646505099701
83,49.465171771418284
84,49.47279492780314
85,47.28763444323864
86,47.205432614324714
87,47.645614381894724
88,47.47277427090218
89,47.10528590437718
90,47.79686766909534
91,49.772582908844065
92,50.05732984906735
93,47.603985766443685
94,48.579206881930716
95,47.25018761158381
96,47.29271259063439
97,46.93298975545095
98,47.21925591638251
99,42.26353072649035
100,44.26019789673055
101,46.37850700584726
102,47.35786690739907
103,50.46290540450351
104,51.53145238329059
105,52.806164007211414
106,51.66307568521205
107,51.96617855497791
108,52.48259900958714
109,50.838421899248196
110,50.017620245808764
111,50.03884788252469
112,52.37167353728092
113,51.68552316039241
114,51.81215166100201
115,49.79838593893656
116,50.60686642223953
117,49.108789853842836
118,49.83784510215337
119,52.48298725852983
120,52.74588001721148
121,52.32051608820226
122,53.057443370749084
123,53.923012595232436
124,53.30182414708598
125,47.172561707084284
126,49.90662504961981
127,51.52234309925459
128,51.80585649848839
129,51.74723017506189
130,53.853718870882616
131,52.366601685263795
132,52.25376906523648
133,50.96897008406734
134,52.875194299696766
135,49.58624381947757
136,50.25758947788017
137,55.440275866472284
138,55.16146950584603
139,65.21866248686578
140,62.96091266412638
141,67.82494203273902
142,65.56943026601778
143,61.61040461460913
144,64.02006455318832
145,31.947960594135843
146,28.63818137833686
147,26.345271293858602
148,30.04859321824713
149,29.61546293741828
150,27.65642041025577
151,37.69688388372413
152,34.86083089357093
153,17.25099735827886
154,17.84691374977689
155,11.847674954011282
156,19.635692101308187
157,25.95042826510582
158,15.363152925791702
159,23.308874211560486
160,25.213939127952557
161,23.40772638533773
162,24.953589044289544
163,25.323722311735047
164,15.566980850887852
165,16.95293968809751
166,24.69215695749712
167,19.65744549291017
168,25.236004149836486
169,22.223844300926693
170,22.413555261226435
171,25.395214095487383
172,25.604696862220184
173,20.231532396787358
174,20.04007794941608
175,16.558739270441244
176,25.09438376812959
177,22.623152978713236
178,24.126409771155146
179,16.560576742697215
180,19.15175836450844
181,23.93199078072154
182,22.722864144078372
183,16.699292786756992
184,26.27319633170057
185,21.26978126721255
186,25.74889756243041
187,21.680877266931283
188,54.16590457231915
189,43.34189348031802
190,48.17711314302181
191,52.1738756731992
192,54.28855590048145
193,61.48819650329384
194,56.99174093944577
195,53.74417707717052
196,54.385364627598285
197,55.667137517972385
198,56.250092216570735
199,56.109745964493534
200,52.26917260597807
201,52.24140990904459
202,54.6315740825795
203,45.417579454020284
204,41.149970145947904
205,49.84421557319937
206,50.26439136104118
207,54.56595176140445
208,46.14996779648504
209,57.86540246964951
210,58.96950130320381
211,53.45764510954652
212,56.02244400199958
213,54.28039461741643
214,57.86919179714778
215,55.19537997143038
216,44.06207295335581
217,53.15232610126049
218,56.57489858597673
219,49.49205511885934
220,45.27432675135499
221,57.39516474724085
222,50.07747640499462
223,57.392445886487714
224,57.390603726981816
225,43.675148219218
226,46.5993131718016
227,51.56175508361053
228,51.723936925684896
229,52.634721113644204
230,52.41947590282346
231,50.705910488072576
232,52.88676441320336
233,42.01810033717632
234,48.21639491883537
235,45.20280445130945
236,49.95348581054849
237,52.89165429794593
238,49.68313018306865
239,44.23041848260605
240,45.25540872442399
241,44.630395318418465
242,17.380459337903453
243,18.93038962681787
244,20.50731787143463
245,19.81790590823431
246,34.7698963228932
247,28.36360323914276
248,42.61955806943531
249,50.9823890318155
250,46.96986559688888
251,58.42502719235134
252,53.885087960415355
